6653372753,-0.557561,-0.817786,0.142658,-0.213687,0.826410,-0.530537,0.188618,0.063667,-0.078564,0.223060,0.971634,0.413046,0,0,0,1
6766177632,-0.852096,-0.464084,0.241987,-0.222851,0.494948,-0.864827,0.084264,0.077090,0.170171,0.191572,0.966614,0.439529,0,0,0,1
6945231744,0.113452,-0.989640,0.087985,0.097583,0.970407,0.129374,0.203892,0.007614,-0.213162,0.062250,0.975032,0.450410,0,0,0,1
7052709944,0.177780,-0.976686,0.120329,0.106801,0.981304,0.185112,0.052689,-0.021910,-0.073735,0.108713,0.991335,0.442643,0,0,0,1
7162899185,0.238450,-0.969744,0.052335,0.102262,0.970609,0.239776,0.020638,-0.030500,-0.032562,0.045876,0.998416,0.436000,0,0,0,1
7270491226,0.300536,-0.952539,0.048445,0.102155,0.953516,0.301242,0.007820,-0.033450,-0.022043,0.043843,0.998795,0.433491,0,0,0,1
7377469430,0.311786,-0.948701,0.052497,0.098795,0.949685,0.312890,0.014111,-0.033303,-0.029813,0.045456,0.998521,0.433495,0,0,0,1
7484767857,0.309736,-0.949470,0.050691,0.094854,0.949878,0.311365,0.028009,-0.032405,-0.042377,0.039475,0.998322,0.433912,0,0,0,1
7597565752,0.308010,-0.950264,0.046137,0.092009,0.949715,0.309979,0.044204,-0.031292,-0.056307,0.030202,0.997957,0.435126,0,0,0,1
7708019693,0.306011,-0.951231,0.038944,0.088157,0.950153,0.307719,0.050187,-0.030213,-0.059723,0.021645,0.997980,0.436459,0,0,0,1
7819243428,0.302417,-0.952763,0.028034,0.083319,0.951112,0.303566,0.056866,-0.028613,-0.062690,0.009467,0.997988,0.436912,0,0,0,1
7928150796,0.297084,-0.954399,0.029402,0.079418,0.952025,0.298432,0.067729,-0.025820,-0.073415,0.007871,0.997270,0.437149,0,0,0,1
8036827128,0.297262,-0.954081,0.036951,0.075554,0.951992,0.299131,0.065046,-0.023933,-0.073112,0.015842,0.997198,0.437384,0,0,0,1
8144387042,0.291464,-0.956137,0.029174,0.071877,0.951709,0.292919,0.091910,-0.023860,-0.096424,0.000976,0.995340,0.436294,0,0,0,1
8252303777,0.291698,-0.956164,0.025751,0.063500,0.952730,0.292831,0.080960,-0.023417,-0.084951,0.000918,0.996385,0.436022,0,0,0,1
8361557351,0.281663,-0.959196,0.024682,0.055216,0.955679,0.282742,0.082067,-0.021334,-0.085697,0.000473,0.996321,0.435224,0,0,0,1
8467166030,0.272325,-0.961889,0.024684,0.045745,0.957064,0.273430,0.096257,-0.018112,-0.099338,-0.002589,0.995050,0.433865,0,0,0,1
8576436226,0.264740,-0.964240,0.012394,0.037091,0.960264,0.264782,0.088225,-0.014697,-0.088352,-0.011456,0.996023,0.433233,0,0,0,1
8685432782,0.254374,-0.967095,0.004521,0.028132,0.962613,0.253640,0.095092,-0.011000,-0.093110,-0.019837,0.995458,0.432448,0,0,0,1
8796680962,0.242438,-0.970166,-0.001539,0.019237,0.967057,0.241533,0.080386,-0.007739,-0.077616,-0.020977,0.996763,0.432338,0,0,0,1
8892539124,0.231137,-0.972792,-0.015876,0.010338,0.969775,0.229047,0.084106,-0.003553,-0.078182,-0.034836,0.996330,0.431354,0,0,0,1
8986372719,0.217999,-0.975565,-0.027378,0.002555,0.973076,0.215121,0.082746,0.001285,-0.074835,-0.044680,0.996195,0.431195,0,0,0,1
9092008078,0.210329,-0.977019,-0.034561,-0.003716,0.974986,0.207031,0.080876,0.004852,-0.071862,-0.050707,0.996125,0.431524,0,0,0,1
9202066925,0.206052,-0.977721,-0.040042,-0.009397,0.977063,0.203320,0.063321,0.007471,-0.053769,-0.052171,0.997190,0.431828,0,0,0,1
9308181956,0.197529,-0.979045,-0.049531,-0.014287,0.978890,0.194288,0.063453,0.009883,-0.052500,-0.061019,0.996755,0.432345,0,0,0,1
9408541550,0.198128,-0.979077,-0.046396,-0.018204,0.978970,0.195316,0.058900,0.011834,-0.048606,-0.057091,0.997185,0.432184,0,0,0,1
9513014046,0.195253,-0.979294,-0.053474,-0.021810,0.979168,0.191549,0.067377,0.013043,-0.055739,-0.065515,0.996294,0.432084,0,0,0,1
9618734752,0.192591,-0.979790,-0.054041,-0.024792,0.979889,0.189095,0.063728,0.013327,-0.052222,-0.065227,0.996503,0.432359,0,0,0,1
9724382333,0.209129,-0.973296,-0.094657,-0.025130,0.963932,0.188881,0.187508,0.011768,-0.164622,-0.130457,0.977692,0.430127,0,0,0,1
